directory_name,git_describe,git_current_tag,git_current_commit,github_url
@serialport-parser-regex@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
@webassemblyjs-helper-wasm-bytecode@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
react-dom@17.0.2,v17.0.2,v17.0.2,12adaffef7105e2714f82651ea51936c563fe15c,https://github.com/facebook/react
@azure-msal-common@15.2.1,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@serialport-bindings-cpp@12.0.1,v12.0.1,v12.0.1,ed3df6ab7bae06c304745d427989a5dd59ad4d58,https://github.com/serialport/bindings-cpp
utf-8-validate@5.0.10,v5.0.10,v5.0.10,f7d38c38022545b1bd12b7b24839927124cde76d,https://github.com/websockets/utf-8-validate
native-is-elevated@latest,v0.7.0,v0.7.0,0523549d6a0813cfdbb22fbb61e61db1de114ea4,https://github.com/arkon/native-is-elevated
fb-watchman@2.0.2,v2025.05.26.00-4-g690dd889f,,690dd889feb0e270c120c13c2ff3ef2cee84563a,https://github.com/facebook/watchman
@aws-amplify-rtn-push-notification@1.1.14,@aws-amplify/adapter-nextjs@1.6.3-2-g936c0f79f,,936c0f79f061a14b239695f3aa2222d4fb9ac028,
node-gyp@latest,v11.2.0-2-g7d883b5,,7d883b5cf4c26e76065201f85b0be36d5ebdcc0e,https://github.com/nodejs/node-gyp
@react-native-community-cli-plugin@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
@mongodb-js-devtools-proxy-support@0.4.4,@mongodb-js/mongodb-ts-autocomplete@0.2.2-3-ge7d6c70,,e7d6c706ec6b5c8aa51b86fc954570b5223960a0,
@azure-msal-browser@3.20.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@react-native-codegen@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
@tybys-wasm-util@latest,d938399,,d9383999f6095329c94f875e16934d50cf7ad1c4,https://github.com/toyobayashi/wasm-util
win-export-certificate-and-key@latest,v2.1.0,v2.1.0,51324e498ad4c2a6176f95a018ce18b75428fc49,https://github.com/mongodb-js/win-export-certificate-and-key
@cspell-dict-git@3.0.4,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@cspell-cspell-json-reporter@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@mongodb-js-saslprep@1.2.2,@mongodb-js/mongodb-ts-autocomplete@0.2.2-3-ge7d6c70,,e7d6c706ec6b5c8aa51b86fc954570b5223960a0,
apl-viewhost-web@2024.2.0,v2024.2.0,v2024.2.0,553c152229565edc5adccdbaf24649c1657d563c,https://github.com/alexa/apl-viewhost-web
draco3dgltf@1.5.7,1.5.7,1.5.7,8786740086a9f4d83f44aa83badfbea4dce7a1b5,https://github.com/google/draco
@cspell-dict-julia@1.1.0,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@msgpackr-extract-msgpackr-extract-linux-arm64@latest,v3.0.3,v3.0.3,db8f5b97e7aaab0bcad95f10582915d417153689,
@azure-msal-node@2.10.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@cspell-dict-typescript@3.2.1,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@cspell-dict-data-science@2.0.8,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
playwright-core@latest,v0.13.0-13065-g14dfb291e,,14dfb291eeea37c0ca9ed51eb7517e6dd9f9ef88,https://github.com/microsoft/playwright
@cspell-dict-php@4.0.14,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@webassemblyjs-floating-point-hex-parser@1.11.6,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
flow-parser@0.40.0,v0.40.0,v0.40.0,1d7072c46e5274040be5908da4f842bee7b716b2,https://github.com/facebook/flow
@cspell-cspell-bundled-dicts@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@webassemblyjs-helper-wasm-bytecode@1.7.6,v1.7.6,v1.7.6,4c7ceb48896fc23cdee62bd8f87d24c4b69c90c9,https://github.com/xtuc/webassemblyjs
@serialport-parser-packet-length@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
@serialport-parser-readline@11.0.0,v11.0.0,v11.0.0,6a8202cd947c87ac70c9f3c84d60fe4b5f5d70a9,https://github.com/serialport/node-serialport
@webassemblyjs-floating-point-hex-parser@1.13.2,v1.13.2,v1.13.2,897aeb784f042a46a00626f1d1cca96159aa5db3,https://github.com/xtuc/webassemblyjs
node-addon-api@8.2.1,v8.2.1,v8.2.1,49652bd698a1285a857c3d8a675c31c4c016dd30,https://github.com/nodejs/node-addon-api
abstract-socket@2.1.1,v2.1.1,v2.1.1,b2c915ffb80ebfcc39fe9b87e92305523568b935,https://github.com/saghul/node-abstractsocket
cpu-features@0.0.8,v0.0.8,v0.0.8,d2d599f2fe57e2501d852d7fb28f7f38129c208b,https://github.com/mscdex/cpu-features
cjs-module-lexer@1.4.3,1.4.3,1.4.3,b9f2c204961b02bbfee603c196f9db05df960d14,https://github.com/nodejs/cjs-module-lexer
@webassemblyjs-helper-api-error@1.13.2,v1.13.2,v1.13.2,897aeb784f042a46a00626f1d1cca96159aa5db3,https://github.com/xtuc/webassemblyjs
@webassemblyjs-ieee754@1.13.2,v1.13.2,v1.13.2,897aeb784f042a46a00626f1d1cca96159aa5db3,https://github.com/xtuc/webassemblyjs
create-react-class@15.6.2,v15.6.2,v15.6.2,ffbc2db0e7860ee1a96511578235dec7eaccc8d3,https://github.com/facebook/react
react-refresh@latest,v19.1.0-262-gb07717d857,,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,https://github.com/facebook/react
cspell-glob@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@serialport-parser-delimiter@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
@azure-msal-node@3.5.2,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@webassemblyjs-ast@1.12.1,v1.12.1,v1.12.1,67c75cf2da65e5588b5e81c10b0d7692d174760b,https://github.com/xtuc/webassemblyjs
amazon-cognito-identity-js@6.3.13,@aws-amplify/interactions@5.2.18,@aws-amplify/interactions@5.2.18,488cc30d5f141c2448ec3fe1982f2723bfffcdc5,https://github.com/aws-amplify/amplify-js
@react-native-assets-registry@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
cspell-config-lib@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
react-reconciler@0.20.4,v19.1.0-263-g5717f1933f,,5717f1933f2e8b10406fde1043c3047cbfbddc82,https://github.com/facebook/react
@webassemblyjs-ieee754@1.11.6,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
@webassemblyjs-helper-api-error@1.11.6,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
vscode-fsevents@latest,v2.3.3,v2.3.3,2db891e51aa0f2975c5eaaf6aa30f13d720a830a,https://github.com/strongloop/fsevents
prismjs@1.29.0,v1.29.0,v1.29.0,59e5a3471377057de1f401ba38337aca27b80e03,https://github.com/PrismJS/prism
hermes-estree@0.19.1,hermes-2025-05-06-RNv0.80.0-4eb6132a5bf0450bf4c6c91987675381d7ac8bca-19-g0760c58ac,,0760c58acf668f58eb909f7b8efa2b7fc2ff10d1,https://github.com/facebook/hermes
cpu-features@latest,v0.0.10-3-g2faca57,,2faca5705cddb7ac388ad2d5e2242b7a7d427f3c,https://github.com/mscdex/cpu-features
@serialport-parser-readline@10.3.0,v10.3.0,v10.3.0,ceba41c8f89d911de210f2513aaae85fff3ab457,https://github.com/serialport/node-serialport
@cspell-dict-swift@2.0.5,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
